Report Year,"NYC Borough, Block and Lot (BBL)",City,Primary Property Type - Portfolio Manager-Calculated,Year Built,ENERGY STAR Score,Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Address 1
2022,1-01016-0005,New York,Performing Arts,1927,Not Available,1387175.8,1387175.8,117.3,33250,245 West 44 Street
2022,1-01016-0011,New York,Performing Arts,1917,Not Available,894302.3,894302.3,75.6,26750,235 West 44 Street
2022,1-01016-0011;1-01016-0055;1-01016-0005;1-01016-0015;1-01016-0051;1-01016-0058,New York,Performing Arts,1912,Not Available,19244623.3,19612905.2,1370.9,191032,225 West 44th St
2022,1-01016-0015,New York,Performing Arts,1912,Not Available,Not Available,Not Available,0,42714,225 West 44th St
2022,1-01016-0015,New York,Performing Arts,1912,Not Available,5976510.2,5976510.2,505.3,17518,222 West 45th St
2022,1-01016-0051,New York,Performing Arts,1917,Not Available,9422212.6,9874344.9,540.5,25000,236 West 45th St
2022,1-01016-0055,New York,Performing Arts,1927,Not Available,1066898.3,1066898.3,90.2,27000,242 West 45 Street
2022,1-01016-0058,New York,Performing Arts,1927,Not Available,497524.2,497524.2,42.1,18800,252 West 45th St
2022,1-01017-0010,New York,Performing Arts,1923,Not Available,2109511.4,2123340.9,167,40110,249 West 45 Street
2022,1-01017-7501,New York City,Hotel,1985,35,208016238.7,208016238.7,14698.6,1943287,1535 Broadway
2022,1-01018-7501,New York,Hotel,2003,Not Available,Not Available,Not Available,Not Available,324701,1567 Broadway
2022,1-01018-7501,New York,Hotel,2003,45,33470796.9,33636624.8,2556.2,324701,1567 Broadway
2022,1-01018-7501,New York,Hotel,2000,40,38056536.8,38287163,2858.9,387923,1567 Broadway
2022,1-01018-7502,New York,Multifamily Housing,2006,59,17001476.5,17150616.4,1247.2,325122,247 West 46th Street
2022,1-01019-0001,New York,Multifamily Housing,2001,13,52477429.1,52840634.2,3205.6,475914,271 West 47th Street
2022,1-01019-0050,New York,Performing Arts,1912,Not Available,1657374.6,1657374.6,136.6,30080,220 West 48 Street
2022,1-01019-7501,New York,Hotel,1990,27,28750540.4,28919124.4,2079,203450,714 Seventh Avenue
2022,1-01019-7502,New York,Office,1988,Not Available,179720729.5,181127127.7,12299.8,1475766,1585 Broadway
2022,1-01020-0005,New York,Multifamily Housing,1990,21,45260635.8,45768644.5,2797.4,431676,235 West 48th Street
2022,1-01020-0038,New York,Bar/Nightclub,1930,Not Available,1175587.7,1175587.7,97.9,28202,1604 Broadway
2022,1-01020-0051,New York,Hotel,1927,41,11878848.4,11927417.6,796.5,102720,224 West 49th Street
2022,1-01020-0051,New York,Hotel,1924,26,11878848.4,11921499.9,796.5,96000,224 W 49th St
2022,1-01020-7501,New York,Hotel,1962,72,21852514.2,21852514.2,1413.1,238667,790 Eighth Avenue
2022,1-01021-0001,New York,Multifamily Housing,1998,13,53519378.8,53963867.3,3460,533099,250 West 50th Street
2022,1-01021-0019,New York,Office,1931,69,11348198.9,11566354,811,158150,1619 Broadway
2022,1-01021-0026,New York,Office,1990,81,44582214.7,45065916,3491,646609,750 Seventh Avenue
2022,1-01021-0052,New York,Hotel,1910,2,9001406.4,9175075.4,667.1,48431,224 WEST 50th STREET
2022,1-01022-0035,Manhattan,Office,1900,25,12738034.2,12783073.2,1017.9,103040,1650 Broadway
2022,1-01022-0043,New York,Office,1970,70,236960707.8,234768580.7,17887.4,2837932,1633 Broadway
2022,1-01022-0061,New York,Multifamily Housing,1925,40,20161742.6,20501791.3,1229.7,215099,834 8th Avenue
2022,1-01022-0061,New York,Multifamily Housing,1920,Not Available,20161745.9,20501768.1,1229.7,203778,840 8th Avenue
2022,1-01023-0006,New York,Multifamily Housing,1912,40,5899667.2,5869782.1,430.8,48368,241-245 West 51st Street
2022,1-01023-0029,New York,Hotel,1962,30,63697896.2,62402434.8,4458.9,461591,790 7th Ave
2022,1-01023-0029,New York City,Hotel,1962,42,64074080.6,62160725.8,4486.2,461591,790 7th Avenue at 51st Street
2022,1-01023-0061,New York,Multifamily Housing,1987,50,15826401.2,16103014.4,980,190289,260 West 52nd Street
2022,1-01024-0001,New York,Multifamily Housing,1960,55,29790722.9,29883257.6,1834,380441,888 Eighth Avenue
2022,1-01024-0046,New York,Performing Arts,1924,Not Available,4252809.2,4393663.2,304.1,36000,1681 Broadway
2022,1-01025-0044,New York,Hotel,1930,Not Available,12539158.3,12604086.3,808.8,98621,230 West 54th Street
2022,1-01025-0051,New York,Bar/Nightclub,1917,Not Available,3463092.7,3441466.8,223,28400,240 W 54 Street
2022,1-01025-0054,New york,Office,1911,77,9870161.7,9992710.6,773.2,145644,250 West 54th Street
2022,1-01025-0058,New York,Office,1926,55,6647876.4,6833516.7,468,60000,254 W 54th Street
2022,1-01025-7501,New York,Multifamily Housing,1916,62,11420537.4,11726070.6,695.3,147004,200 West 54th Street
2022,1-01025-7502,New York,Multifamily Housing,2003,3,58427237.3,58153951.8,3430.6,360557,900 Eighth Avenue
2022,1-01026-0012,New York,Hotel,2010,26,16150462.9,16354211,1076.4,167888,237 West 54th Street
2022,1-01026-0037,New York,Multifamily Housing,1900,1,9764595.5,9952506.2,639.7,43912,204 W 55th St
2022,1-01026-0041,New York,Hotel,1900,1,17261837.2,17289240.4,1171.5,87682,210 W 55th St
2022,1-01026-0055,New York,Office,2013,77,55679291.9,56211001.9,4074.5,976594,250 West 55th Street
2022,1-01026-7501,New York,Hotel,2013,37,41333410.7,41134689.4,2887.9,392153,1717 Broadway
2022,1-01026-7502,New York,Multifamily Housing,1979,11,26408669,26735509.5,1604,213563,230 West 55th Street
2022,1-01027-7501,New York,Hotel,1925,96,48021930.7,48367524.5,3693.4,1050872,870 Seventh Ave
2022,1-01027-7503; 1-01027-7504,New York,Office,2002,69,46764327.8,46882672,3691.5,956945,1745 Broadway
2022,1-01028-0017,New York,Multifamily Housing,1977,1,51592771.2,52405178.1,2971.6,289265,211 West 56th Street
2022,1-01028-0033,New York,Medical Office,1917,Not Available,18389101.3,18638177.2,1267.9,178688,200 West 57th Street
2022,1-01028-0056,New York,Office,1921,87,24557144.8,24982045.9,1734.8,479349,250 West 57th Street
2022,1-01029-0012,New York City,Office,1920,95,5351386.3,5465097.7,787.4,119000,1776 Broadway
2022,1-01029-0027,New York,Multifamily Housing,1900,19,15464395.7,15464395.7,975.5,157076,205 West 57th Street
2022,1-01029-0036,New York,Multifamily Housing,1913,29,11325878.8,11627949,836,94160,200 West 58th Street
2022,1-01029-0053,Manhattan,Office,1912,33,24091699.2,24445771.8,1734.7,206334,234 W 58 Street
2022,1-01029-7501,New York,Office,1927,76,41129552.4,41473082.6,3056.8,714237,1775 Broadway
2022,1-01030-0024,New York,Worship Facility,1910,71,769449.5,784061.2,51,29890,213 W 58th Street
2022,1-01030-0029,Manhattan,Multifamily Housing,1963,91,25270934.2,25889061.9,1654.8,504712,200 Central Park South
2022,1-01030-0039,New York,Multifamily Housing,1968,83,6162073.7,6122143.2,406.8,124571,210 Central Park South
2022,1-01030-0046,New York,Multifamily Housing,1908,42,6286237,6265217.1,451.7,70650,222 Central Park South
2022,1-01030-0048,New York,Multifamily Housing,1938,24,7030012.8,7167101.9,445.4,86148,230 Central Park South
2022,1-01030-0058,NEW YORK,Multifamily Housing,1940,Not Available,34273390.3,34070286.2,2227.9,399693,240 CENTRAL PARK SOUTH
2022,1-01030-7501,New York,Multifamily Housing,2015,86,46987879.3,47404598.8,3252.5,1098700,220 Central Park South
2022,1-01032-7501,New York,Multifamily Housing,2005,45,47615692.7,48579695.1,3092.2,679204,350 West 42nd Street
2022,1-01033-0001,New York,Multifamily Housing,2003,3,36835653.6,37333989.5,2185.8,245890,360 West 43rd Street
2022,1-01033-0006,New York,Multifamily Housing,1929,94,11118876.6,11407115.6,825.8,117008,351 W 42nd St
2022,1-01033-0032,New York,Office,1928,Not Available,4969631.2,4969631.2,397.6,49115,303 West 42nd Street
2022,1-01034-0048,New York,Parking,1959,Not Available,1115141.1,1100456.4,73.1,44568,332 West 44th Street
2022,1-01034-7501,New York,Office,1925,85,9727187.6,9948220.6,775.2,166409,311 West 43rd Street
2022,1-01035-0001,New York,Office,1928,80,22901480.8,22981983.7,1699.6,263473,630 Ninth Avenue
2022,1-01035-0009,New York,Hotel,1926,85,1688022.2,1695200.4,124.4,37726,343 West 44th St
2022,1-01035-0017,New York,Office,1931,77,13619224,13844718,1064.1,256000,321 W 44th St
2022,1-01035-0047,Manhattan,Multifamily Housing,1964,49,9481835.6,9613343.3,579.4,106976,330 West 45th Street
2022,1-01036-0014,New York,Multifamily Housing,1924,94,9520246.5,9726994.8,573.8,139700,325 West 45th Street
2022,1-01036-0021,New York,Hotel,1900,19,5526098.1,5684957.8,322.9,43902,317 WEST 45th STREET
2022,1-01036-0028,New York,Multifamily Housing,1914,76,4188628.6,4270094.4,250.2,44466,305 West 45th Street
2022,1-01036-0029,New York,Multifamily Housing,1966,66,11686286.5,Not Available,787.8,127778,301 West 45th Street
2022,1-01036-0036,Manhattan,Multifamily Housing,1867,2,5775782.6,5825913.7,365.2,29670,300 West 46th Street
2022,1-01037-0029,New York,Hotel,2016,63,11085547.4,11085547.4,602.9,75902,303 West 46th Street
2022,1-01037-0034,New York,Hotel,2016,92,30580700.2,30580700.2,1624.3,243912,305 West 46th Street
2022,1-01037-0040,New York,Multifamily Housing,1910,43,4559935.3,4632196.4,275.8,49101,310 W 47 St
2022,1-01037-7501,New York,Multifamily Housing,2016,Not Available,16506701.8,16595719.1,1180.9,26600,301 West 46th Street
2022,1-01037-7501;1-01037-0029;1-01037-0034,New York,Hotel,2016,Not Available,58172949.3,58010858.3,3408,346414,301-305 West 46th Street
2022,1-01038-7501,WESTBURY,Multifamily Housing,2007,8,10413126.8,10703941.2,1186.8,138221,7001 BRUSH HOLLOW ROAD
2022,1-01039-0007,New York,Multifamily Housing,1925,99,1613444.1,1660636.3,95.2,35840,359 West 48 St
2022,1-01039-0027,New York,Hotel,2018,23,7932208.5,7962042.7,594.3,73651,305 West 48th Street
2022,1-01039-0032,New York,Multifamily Housing,1923,57,8753118.7,8679723.7,605.3,115000,300 West 49th Street
2022,1-01039-0038,New York,Parking,1930,Not Available,301317.1,302262.5,25.5,28245,304 West 49th Street
2022,1-01039-0057,New York,Multifamily Housing,1910,76,2271844.5,2348179.4,137.3,29085,344 West 49th Street
2022,1-01040-7501,New York,Multifamily Housing,1988,53,50324047.7,50985331.9,3605.9,682727,350 West 50th Street
2022,1-01041-0011,New York,Multifamily Housing,1930,35,15142135.6,15379082.5,896.4,149967,341 W. 50th Street
2022,1-01041-0019,New York,Multifamily Housing,2001,79,4824229.3,4883935.3,334.3,101050,311 West 50th Street
2022,1-01041-0029,New York,Multifamily Housing,2000,51,23209057.5,23483172,1424.6,277973,305 W. 50th Street
2022,1-01041-0038,New York,Multifamily Housing,1945,100,491305.3,481257.8,38.2,26246,306 WEST 51st   STREET
2022,1-01041-0047,New York,Multifamily Housing,1920,100,1204215,1204215,101.4,25512,330-332 West 51st Street
2022,1-01041-0050,New York,Multifamily Housing,1965,22,11617342.5,10975939.2,708.1,123925,350 West 51st Street
2022,1-01042-7501,New York,Hotel,1962,89,22810145.4,23085063.2,1396.5,264932,851 8th Ave
2022,1-01042-7502,Manhattan,Multifamily Housing,2006,41,17509571.3,17695180.6,1266.6,262508,310 W. 52nd Street
2022,1-01043-0005,New York,Multifamily Housing,1983,46,3286625.4,3335066.6,206.6,37030,369 West 52nd Street
2022,1-01043-0013,NEW YORK,Office,1929,81,6759659.7,7031722.8,530.6,96429,333 WEST 52nd STREET
2022,1-01043-0017,New York,Multifamily Housing,1910,22,4470249.6,4554091.4,266.1,41900,325 West 52nd Street
2022,1-01043-0046,New York,Multifamily Housing,1920,76,2574974.6,2632192.2,157,29422,328 W 53rd St
2022,1-01043-7502,New York,Multifamily Housing,1947,72,2487562.7,2457525.8,202.8,59862,300 West 53rd Street
2022,1-01043-7503,New York,Multifamily Housing,2004,3,5996405.5,6093663.5,394.8,52600,350 West 53rd Street
2022,1-01044-7501,New York,Multifamily Housing,1950,48,26483841.9,26914197.9,2021.9,329598,301 West 53rd Street
2022,1-01045-0029,New York City,Multifamily Housing,1964,9,36430898,35717533.9,2577.4,342276,300 West 55th St.
2022,1-01045-0037,New York,Multifamily Housing,1941,85,4015131.2,4156611.6,237.9,57500,310 West 55th Street
2022,1-01045-0051,New York,Multifamily Housing,1924,65,4973755.1,Not Available,307.4,71010,340 West 55th Street
2022,1-01045-0054,New York,Multifamily Housing,1912,82,6155658.5,6286443.3,367.3,78963,350 West 55th Street
2022,1-01045-0061,New York,Multifamily Housing,1942,72,6880691.3,6998262.8,425.1,100000,360 West 55th Street
2022,1-01046-0009,New York,Multifamily Housing,1911,75,5075868.5,Not Available,301.7,53952,347 West 55th Street
2022,1-01046-0023,New York,Multifamily Housing,1950,82,2159876.7,2199419.8,128.7,28098,315 West 55 Street
2022,1-01046-0043,Manhattan,Multifamily Housing,1961,96,3035576.2,3079400.4,185.7,62171,320 West 56th Street
2022,1-01046-0047,New York,Multifamily Housing,1974,81,14467470.5,14822255.3,1105.8,229973,330 West 56th Street
2022,1-01046-0054,New York,Multifamily Housing,1930,60,2983733.5,3060991.8,228.1,28500,342 W 56th Street
2022,1-01047-7501,New York,Multifamily Housing,1904,Not Available,54420053.8,56556434.9,3241.4,588139,333-353 West 56th Street
2022,1-01047-7503,New York,Multifamily Housing,1978,40,76546923.6,76194735.5,4795.3,814377,322 West 57th Street
2022,1-01048-0020,New York,Multifamily Housing,1965,Not Available,14299671.7,14621405.7,838.4,383966,330 West 58th Street
2022,1-01048-0026,New York,Multifamily Housing,1928,82,6303882.6,6465448.8,410.1,75617,309-311 West 57th Street
2022,1-01048-0033,Manhattan,Office,1987,28,9838885.9,9838222.7,814.2,102720,4 Columbus Circle
2022,1-01048-0039,New York,Hotel,1903,1,8475906.8,8437730.9,565.3,44840,308 West 58th Street
2022,1-01048-7501,New York,Multifamily Housing,1982,11,26054632.7,26365714.2,1567.4,237468,347 West 57th Street
2022,1-01048-7502,New York,Hotel,1929,Not Available,40972521.5,41878521.6,2306.1,495907,353 West 57th Street
2022,1-01048-7503,New York,Multifamily Housing,1987,10,25320965.9,25571573.1,1994.2,341429,301 West 57th Street
2022,1-01048-7503,New York,Multifamily Housing,1987,49,25680126.2,Not Available,1636.8,341429,301 West 57th Street
2022,1-01048-7504,New York,Multifamily Housing,1940,95,8193905.7,8390498.2,528,204294,333 West 57th Street
2022,1-01049-0001,New York,Multifamily Housing,1957,58,48052206.1,49235344.9,2907.6,543600,30 West 60th Street / 345 West 58th Street
2022,1-01050-0029,Manhattan,Multifamily Housing,1874,Not Available,4354398.6,4430994.2,280.4,37775,403 West 40th Street
2022,1-01051-0041,New York,Social/Meeting Hall,2002,Not Available,3289307.6,3371577,230.4,29400,416 W 42nd St
2022,1-01051-7501,New York,Multifamily Housing,2002,9,34918142,35277254.6,2084.2,289281,420 West 42nd Street
2022,1-01051-7502,New York,Multifamily Housing,2011,1,147924315.3,147446010,10292.5,1120861,450 West 42nd Street
2022,1-01052-0001,New York,Multifamily Housing,1974,98,67898529.8,68708154.5,4666.8,1698128,400 W 43rd St
2022,1-01053-0018,New York,Multifamily Housing,1900,55,1991638.8,2003151.8,128.1,26009,433 West 43rd Street
2022,1-01053-0044,New York,Multifamily Housing,1930,95,2882496.5,2952570,168.6,33250,414 West 44th Street
2022,1-01053-7503,New York,Multifamily Housing,2007,2,6859989.4,6909288.4,441.9,52743,464 West 44th Street
2022,1-01054-0001,New York,Multifamily Housing,1998,Not Available,1770137.6,1797145.4,110.8,28972,614 10th Avenue
2022,1-01054-0041,New York,Office,1918,Not Available,4018334.8,Not Available,327.5,61000,420 West 45th Street
2022,1-01054-0056,New York,Multifamily Housing,1988,72,4412336.5,Not Available,269.3,65615,449 West 44th Street
2022,1-01054-7502,Manhattan,Multifamily Housing,1920,5,3107098.3,3154410.3,199.4,27409,406 West 45th Street
2022,1-01056-0019,New Yok,Multifamily Housing,1910,56,3539929.5,3607737.2,209.3,31506,425-429 West 46th Street
2022,1-01057-0056,New York,Multifamily Housing,1940,88,1534232.4,1570843.2,116.7,16355,444 West 48th Street
2022,1-01057-0058,New York,Multifamily Housing,1989,19,2336626.2,2368869.5,168.2,29667,448 W 48th St
2022,1-01057-0141,New York,Multifamily Housing,1930,71,4592424,4674795.6,276,57700,414 W 48th St
2022,1-01058-0016,New York,Multifamily Housing,1925,99,1328518.8,1348973.1,92.1,39000,423 W 48th Street
2022,1-01059-0008,New York,Self-Storage Facility,1922,Not Available,863861.7,867599.4,65.8,32659,447-449 W 49th St
2022,1-01060-7502,New York,Office,2007,1,48651401.8,48393780.5,4113,336338,425 West 50th Street
2022,1-01060-7502,New York,Data Center,1931,Not Available,60842012.3,61167764.4,4922.5,337449,425 West 50th Street
2022,1-01061-7501,New York,Multifamily Housing,1950,65,3234183.9,3278164.6,227.5,58851,432 West 52nd Street
2022,1-01061-7502,New York,Multifamily Housing,1950,91,8923038.2,8995845.9,622.9,236610,416 West 52 Street
2022,1-01062-0019,NEW YORK,Multifamily Housing,1987,99,5228413.5,5051631.4,429.2,166518,410 WEST 53RD STREET
2022,1-01063-0015,New York,Office,1910,47,2207725.5,2181380.2,167,45775,429 West 53rd Street
2022,1-01063-0035,New York,Multifamily Housing,1993,87,4941982.4,4909548.6,303.9,80154,404 West 54th Street
2022,1-01063-7501,New York,Multifamily Housing,1986,47,2266823.6,2249551,140,27030,414 West 54th Street
2022,1-01063-7502,Manhattan,Multifamily Housing,2009,95,6023619,6068092.9,436.7,173915,425 W. 53rd St.
2022,1-01063-7503,New York,Multifamily Housing,2008,83,8383006.2,8483311.3,533.9,168587,810 10th Avenue
2022,1-01064-0002,New York,Multifamily Housing,1920,16,2550386.6,2576160.3,169.9,25202,814 Tenth Ave
2022,1-01064-0036,New York,Multifamily Housing,2004,15,17263423.5,17445516.1,1157.1,189933,400 West 55th Street
2022,1-01064-0051,Manhattan,Self-Storage Facility,1917,Not Available,1606498.4,1641950.9,120.8,54598,444 West 55th Street
2022,1-01064-7501,New York,Multifamily Housing,1986,54,2592153.3,2628679.9,162.2,32906,445 West 54th Street
2022,1-01064-7502,New York,Multifamily Housing,1928,78,4054146.2,4101965.4,286.2,81467,421 West 54th Street
2022,1-01065-0001,New York,Office,1921,4,10355298.4,10359941.3,806.2,65000,450 West 56th Street
2022,1-01065-0023,New York,Multifamily Housing,1911,71,2442186.7,2433645.6,185.3,33041,415 WEST 55th   STREET
2022,1-01065-0036,New York,Multifamily Housing,1932,24,2656910.1,2656910.1,187.7,28782,859 Ninth Avenue AKA 400 West 56th Street
2022,1-01066-0012,New York,Hotel,1964,100,5405111.8,5486585.5,416.4,441347,440 West 57th Street
2022,1-01066-0029,New York,Multifamily Housing,1963,79,5268312.6,5225128.1,328.8,71981,401 West 56th Street
2022,1-01066-0037,New York,Multifamily Housing,1957,94,6835266.1,6961526.5,419.4,118748,408 West 57th St.
2022,1-01066-0053,New York,Multifamily Housing,1960,Not Available,3939040.5,3881888.5,255.8,107065,442 West 57th Street
2022,1-01067-0008,New York,Multifamily Housing,1929,93,9303247.8,9523746.1,708.4,120904,457 West 57th Street
2022,1-01067-0012,Manhattan,Multifamily Housing,1962,98,9315163,9198304.2,608.6,223856,435 West 57th Street
2022,1-01067-0018,New York,Multifamily Housing,1940,100,519510.9,504674.3,40.5,41955,425 W 57th St
2022,1-01067-0052,New York,Multifamily Housing,1926,98,2244347.1,2283252.5,137.4,32665,450 West 58th Street
2022,1-01067-7501,New York,Multifamily Housing,1986,22,10745460.5,10995315.9,679.5,107997,475 West 57th St.
